Ticker,SimFinId,Company Name,IndustryId
GO,998534,Grocery Outlet Holding Corp.,
GOBK,662907,"GLOBALINK, LTD.",
GOEV,1104613,Canoo Inc.,103005.0
GOLF,370220,Acushnet Holdings Corp.,103015.0
GOOD,106972,GLADSTONE COMMERCIAL CORP,109001.0
GOOG,18,Alphabet (Google),101002.0
GOV,820761,GOVERNMENT PROPERTIES INCOME TRUST,109001.0
GPC,115285,GENUINE PARTS CO,103002.0
GPN,182201,GLOBAL PAYMENTS INC,100002.0
GPOR,785453,GULFPORT ENERGY CORP,107002.0
GPRE,627777,Green Plains Inc.,110001.0
GPRO,114240,"GoPro, Inc.",101001.0
GPS,250974,GAP INC,103002.0
GPT,630304,Gramercy Property Trust,109001.0
GRA,127797,W R GRACE & CO,110001.0
GRC,122864,GORMAN RUPP CO,100001.0
GRMM,647541,"Grom Social Enterprises, Inc.",
GRMN,388839,GARMIN LTD,101001.0
GRPN,639037,"Groupon, Inc.",101002.0
GRUB,433759,GrubHub Inc.,101002.0
GRWG,1039023,GrowGeneration Corp.,103013.0
GS,60439,GOLDMAN SACHS GROUP INC,104002.0
GSEG,654541,"SATYA WORLDWIDE, INC.",
GSHD,986860,"Goosehead Insurance, Inc.",104005.0
GSIG,728364,NOVANTA INC,101001.0
GSIT,48159,GSI TECHNOLOGY INC,101004.0
GT,378156,Goodyear Tire & Rubber,103005.0
GTHX,820499,"G1 Therapeutics, Inc.",106002.0
GTLT,100512,"GTT Communications, Inc.",
GTN,641163,GRAY TELEVISION INC,103001.0
GTXI,796059,GTX INC /DE/,106002.0
GTY,949684,GETTY REALTY CORP /MD/,
GUID,132676,"Guidance Software, Inc.",101003.0
GWGH,734810,"GWG Holdings, Inc.",104004.0
GWPH,953793,GW PHARMACEUTICALS PLC,106005.0
GWR,447280,Genesee & Wyoming Inc,100010.0
GWRE,37120,"Guidewire Software, Inc.",101003.0
GWRS,761716,"Global Water Resources, Inc.",105001.0
GWW,504823,GRAINGER W W INC,100005.0
GXP,447283,Great Plains Energy Inc,105001.0
H,133448,Hyatt Hotels Corp,103015.0
HABT,639722,"Habit Restaurants, Inc.",103003.0
HAE,1057790,HAEMONETICS CORP,106004.0
HAL,378158,Halliburton Co.,107004.0
HALO,365463,HALOZYME THERAPEUTICS INC,106002.0
HAR,378160,Harman Int'l Industries,101001.0
HAS,249756,HASBRO INC,103015.0
HAYN,358061,HAYNES INTERNATIONAL INC,100001.0
HBAN,378164,Huntington Bancshares,104002.0
HBHC,734515,HANCOCK WHITNEY CORP,104002.0
HBI,331419,Hanesbrands Inc.,103004.0
HCA,378161,HCA Holdings,106011.0
HCACU,770175,"Daseke, Inc.",
HCCI,861202,"Heritage-Crystal Clean, Inc.",100001.0
HCHC,625571,"HC2 HOLDINGS, INC.",108001.0
HCOM,692076,"Hawaiian Telcom Holdco, Inc.",108001.0
HCP,378162,"HEALTHPEAK PROPERTIES, INC.",109001.0
HCSG,923327,HEALTHCARE SERVICES GROUP INC,100002.0
HD,261673,HOME DEPOT INC,103002.0
HDP,670518,"Hortonworks, Inc.",101003.0
HDS,218138,"HD Supply Holdings, Inc.",100005.0
HDSN,346795,HUDSON TECHNOLOGIES INC /NY,100001.0
HE,1067472,HAWAIIAN ELECTRIC INDUSTRIES INC,
HEAR,817639,Turtle Beach Corp,101005.0
HEI,250786,HEICO CORP,100008.0
HELE,91621,HELEN OF TROY LTD,102002.0
HEMA,708324,HEMACARE CORP /CA/,
HEP,967503,HOLLY ENERGY PARTNERS LP,107003.0
HES,378163,Hess Corporation,107002.0
HFC,684316,HollyFrontier Corp,107001.0
HGEN,263238,KALOBIOS PHARMACEUTICALS INC,
HI,361523,"Hillenbrand, Inc.",100001.0
HIBB,515787,HIBBETT SPORTS INC,103002.0
HIG,387752,HARTFORD FINANCIAL SERVICES GROUP INC/DE,104005.0
HII,903401,"HUNTINGTON INGALLS INDUSTRIES, INC.",100008.0
HIL,420734,"Hill International, Inc.",100002.0
HIW,949691,"HIGHWOODS PROPERTIES, INC.",109002.0
HK,637325,HALCON RESOURCES CORP,107002.0
HL,896570,HECLA MINING CO/DE/,110004.0
HLF,335043,HERBALIFE LTD.,102002.0
HLI,65213,"HOULIHAN LOKEY, INC.",104003.0
HLT,740329,Hilton Worldwide Holdings Inc.,103015.0
HMHC,651625,Houghton Mifflin Harcourt Co,102006.0
HMNY,698616,Helios & Matheson Analytics Inc.,101003.0
HMTV,652016,"HEMISPHERE MEDIA GROUP, INC.",108001.0
HNGR,626019,"HANGER, INC.",106004.0
HNI,123823,HNI CORP,100001.0
HNNA,366890,HENNESSY ADVISORS INC,104001.0
HNRG,684673,HALLADOR ENERGY CO,110006.0
HOFT,985052,HOOKER FURNITURE CORP,
HOG,378159,Harley-Davidson,103005.0
HOLX,362221,HOLOGIC INC,106003.0
HOMB,447371,Home Bancshares Inc,104002.0
HOME,233408,At Home Group Inc.,103002.0
HOMR,647308,STEVVA Corp,
HON,105257,HONEYWELL INTERNATIONAL INC,100001.0
HOT,113871,"STARWOOD HOTEL & RESORTS WORLDWIDE, INC",103015.0
HP,360878,"Helmerich & Payne, Inc.",107006.0
HPE,47023,Hewlett Packard Enterprise Co,101005.0
HPJ,163221,"Highpower International, Inc.",101001.0
HPP,949692,"Hudson Pacific Properties, Inc.",
HPQ,184360,HP INC,101001.0
HPTX,437296,HYPERION THERAPEUTICS INC,
HQY,52958,HEALTHEQUITY INC,101003.0
HR,949686,HEALTHCARE REALTY TRUST INC,
HRB,506954,H&R BLOCK INC,103020.0
HRC,357864,"Hill-Rom Holdings, Inc.",106003.0
HRI,535488,HERC HOLDINGS INC,100007.0
HRL,375369,HORMEL FOODS CORP /DE/,102002.0
HROW,1154965,"HARROW HEALTH, INC.",106002.0
HRS,248838,HARRIS CORP /DE/,101005.0
HRT,706150,MICRON SOLUTIONS INC /DE/,106004.0
HRTG,640779,"Heritage Insurance Holdings, Inc.",104006.0
HSIC,378104,Henry Schein,106014.0
HSII,727845,HEIDRICK & STRUGGLES INTERNATIONAL INC,100011.0
HST,346970,"HOST HOTELS & RESORTS, INC.",109001.0
HSTM,497494,Healthstream Inc,101003.0
HSY,248677,HERSHEY CO,102002.0
HTA,949687,"HEALTHCARE TRUST OF AMERICA, INC.",
HTGM,702606,"HTG MOLECULAR DIAGNOSTICS, INC",106001.0
HTH,492790,Hilltop Holdings Inc.,104002.0
HTLD,1077530,HEARTLAND EXPRESS INC,100010.0
HTM,709126,US GEOTHERMAL INC,105002.0
HTZ,536728,HERTZ CORP,103015.0
HUBB,628038,HUBBELL INC,100001.0
HUBS,504719,HUBSPOT INC,101003.0
HUM,234479,HUMANA INC,106006.0
HUN,447408,Huntsman Corp,110001.0
HURC,188434,HURCO COMPANIES INC,101001.0
HURN,166848,Huron Consulting Group Inc.,100002.0
HXL,103406,HEXCEL CORP /DE/,100008.0
HYH,536304,"Halyard Health, Inc.",106003.0
HYLN,998432,Hyliion Holdings Corp.,100012.0
HZO,993630,MARINEMAX INC,
IAA,968230,"IAA, Inc.",103005.0
IAC,647051,IAC/INTERACTIVECORP,101002.0
IART,447419,Integra Lifesciences Holdings Corp,106004.0
IBKC,129297,IBERIABANK CORP,104002.0
IBKR,718957,"Interactive Brokers Group, Inc.",104003.0
IBM,69543,INTERNATIONAL BUSINESS MACHINES CORP,101003.0
IBOC,369401,INTERNATIONAL BANCSHARES CORP,104002.0
ICE,378167,Intercontinental Exchange,104003.0
ICHR,926863,"ICHOR HOLDINGS, LTD.",
ICPT,72077,INTERCEPT PHARMACEUTICALS INC,106002.0
ICPW,161289,IRONCLAD PERFORMANCE WEAR CORP,100001.0
ICUI,550676,ICU MEDICAL INC/DE,106003.0
IDA,627772,IDACORP INC,105001.0
IDCC,549215,"InterDigital, Inc.",108001.0
IDDR,664227,"IDdriven, Inc.",
IDLM,659864,"Idle Media, Inc.",
IDSY,250487,ID SYSTEMS INC,101005.0
IDT,535487,IDT CORP,108001.0
IDXX,447447,Idexx Laboratories Inc,106001.0
IEHC,248180,IEH CORPORATION,101001.0
IEP,980333,ICAHN ENTERPRISES L.P.,104001.0
IEX,824090,IDEX CORP /DE/,100001.0
IFF,378169,Intl Flavors & Fragrances,110001.0
IFON,689587,"Cool Holdings, Inc.",101005.0
IGT,447449,International Game Technology,103015.0
IHC,667823,INDEPENDENCE HOLDING CO,104004.0
IHRC,998462,Investors Heritage Capital Corp,
IHRT,653413,"iHeartMedia, Inc.",103001.0
IHT,244789,INNSUITES HOSPITALITY TRUST,109001.0
IIN,519102,INTRICON CORP,101001.0
IIPR,949475,INNOVATIVE INDUSTRIAL PROPERTIES INC,109001.0
ILMN,86933,ILLUMINA INC,106003.0
IMDZ,809437,IMMUNE DESIGN CORP.,106002.0
IMGN,82671,IMMUNOGEN INC,106002.0
IMKI,1092273,IMMEDIATEK INC,
IMMY,703115,"Imprimis Pharmaceuticals, Inc.",106005.0
IMO,702831,IMPERIAL OIL LTD,107005.0
IMPV,131347,IMPERVA INC,101003.0
IMSCQ,340525,IMPLANT SCIENCES CORP,
IMTV,666754,"Imagination TV, Inc.",
INBI,687926,"Infusion Brands International, Inc.",
INCY,671924,INCYTE CORP,106002.0
INFI,819348,"INFINITY PHARMACEUTICALS, INC.",106002.0
INFN,346530,INFINERA CORP,101005.0
INFO,330628,IHS Markit Ltd.,100002.0
INFOR,64267,"Infor, Inc.",
INFU,371010,"InfuSystem Holdings, Inc",106003.0
INGR,610276,Ingredion Inc,102002.0
ININ,354705,"Interactive Intelligence Group, Inc.",101003.0
INOD,1077528,INNODATA INC,101003.0
INOV,497806,"Inovalon Holdings, Inc.",101003.0
INSW,1023512,"International Seaways, Inc.",100010.0
INT,344219,WORLD FUEL SERVICES CORP,107001.0
INTC,85652,INTEL CORP,101004.0
INTL,728087,INTL FCSTONE INC.,104003.0
INTT,645323,INTEST CORP,101004.0
INTU,183557,INTUIT INC,101003.0
INVA,942592,"Innoviva, Inc.",106002.0
INVH,949710,Invitation Homes Inc.,
IO,905324,ION GEOPHYSICAL CORP,107004.0
IONS,855206,IONIS PHARMACEUTICALS INC,106002.0
IOTS,884299,ADESTO TECHNOLOGIES Corp,101004.0
IP,261549,INTERNATIONAL PAPER CO /NEW/,103018.0
IPAR,853111,INTER PARFUMS INC,102002.0
IPAS,998421,IPASS INC,
IPDN,655301,"Professional Diversity Network, Inc.",101002.0
IPG,378168,Interpublic Group,103011.0
IPGP,570971,IPG PHOTONICS CORP,101004.0
IPHI,923419,INPHI Corp,101004.0
IPI,260195,"Intrepid Potash, Inc.",110003.0
IPOA,949272,"Virgin Galactic Holdings, Inc",103015.0
IPXL,625184,IMPAX LABORATORIES INC,106005.0
IR,378166,Ingersoll-Rand PLC,100001.0
IRBT,675457,IROBOT CORP,101001.0
IRDM,1011100,Iridium Communications Inc.,101005.0
IRET,949709,INVESTORS REAL ESTATE TRUST,
IRG,350449,"Ignite Restaurant Group, Inc.",
IRM,378171,Iron Mountain Incorporated,100002.0
ISBC,641029,"Investors Bancorp, Inc.",104002.0
ISDR,997171,ISSUER DIRECT CORP,
ISIL,355428,INTERSIL CORP/DE,101004.0
ISR,998412,"Isoray, Inc.",
ISRG,103498,INTUITIVE SURGICAL INC,106004.0
ISSC,153113,INNOVATIVE SOLUTIONS & SUPPORT INC,100008.0
IT,447532,Gartner Inc,101003.0
ITCI,825240,"Intra-Cellular Therapies, Inc.",106002.0
ITG,142922,"INVESTMENT TECHNOLOGY GROUP, INC.",104003.0
ITI,59550,"ITERIS, INC.",101005.0
ITNM,659241,INTERNATIONAL MONETARY SYSTEMS LTD /WI/,
ITRI,693852,ITRON INC /WA/,101001.0
ITT,1056223,ITT Inc.,100003.0
ITW,378165,Illinois Tool Works,100001.0
IVAC,639373,INTEVAC INC,101001.0
IVDN,258246,INNOVATIVE DESIGNS INC,103002.0
IVR,949696,Invesco Mortgage Capital Inc.,
IVTY,103578,"Invuity, Inc.",106003.0
IVZ,378170,Invesco Ltd.,104001.0
JACK,682281,JACK IN THE BOX INC /NEW/,103003.0
JAGX,1076278,"Jaguar Health, Inc.",106005.0
JAKK,908372,JAKKS PACIFIC INC,103015.0
JAZZ,364811,Jazz Pharmaceuticals plc,106002.0
JBCT,658900,JOBLOCATIONMAP INC,
JBGS,949711,JBG SMITH Properties,109001.0
JBHT,378173,J. B. Hunt Transport Services,100010.0
JBL,79450,JABIL CIRCUIT INC,101001.0
JBLU,720902,JETBLUE AIRWAYS CORP,100006.0
JCG,181659,J CREW GROUP INC,
JCI,360440,JOHNSON CONTROLS INC,110005.0
JCOM,625587,"J2 GLOBAL, INC.",101003.0
JCP,180279,J C PENNEY CO INC,103002.0
JCS,945747,COMMUNICATIONS SYSTEMS INC,108001.0
JDAS,721282,JDA SOFTWARE GROUP INC,
JEC,378172,Jacobs Engineering Group,100003.0
JEF,378180,Jefferies Financial Group Inc.,104002.0
JELD,1077371,"JELD-WEN Holding, Inc.",103004.0
JGPK,975415,"JAGGED PEAK, INC.",
JILL,680726,"J.Jill, Inc.",103002.0
JJSF,968241,J&J SNACK FOODS CORP,102002.0
JKHY,447566,Henry Jack & Associates Inc,100002.0
JLL,122208,JONES LANG LASALLE INC,109002.0
JMBA,365536,"JAMBA, INC.",103003.0
JNJ,89661,JOHNSON & JOHNSON,106005.0
JNPR,385619,JUNIPER NETWORKS INC,101005.0
JOE,546306,ST JOE CO,109002.0
JOUT,667535,JOHNSON OUTDOORS INC,103015.0
JOY,39382,JOY GLOBAL INC,100009.0
JPM,243510,JPMORGAN CHASE & CO,104002.0
JSDA,727078,JONES SODA CO,102005.0
JTBK,658731,Jetblack Corp,
JUVF,141652,JUNIATA VALLEY FINANCIAL CORP,
JVA,40037,COFFEE HOLDING CO INC,102002.0
JW-A,195872,"WILEY JOHN & SONS, INC.",103026.0
JWN,184768,NORDSTROM INC,103002.0
JYNT,921297,JOINT Corp,
K,97995,KELLOGG CO,102002.0
KANP,275886,KAANAPALI LAND LLC,
KAR,123411,"KAR Auction Services, Inc.",103002.0
KATE,441025,Kate Spade & Co,103002.0
KBH,821503,KB HOME,103013.0
KBR,1056225,"KBR, INC.",
KCAC,1059132,QuantumScape Corp,
KDP,378130,Keurig Dr Pepper Inc.,102005.0
KE,175788,"Kimball Electronics, Inc.",101001.0
KEM,641260,KEMET CORP,101001.0
KEX,1067478,KIRBY CORP,100010.0
KEY,378174,KeyCorp,104002.0
KEYS,186556,"Keysight Technologies, Inc.",101001.0
KFY,211211,KORN FERRY INTERNATIONAL,100011.0
KHC,693432,Kraft Heinz Co,102002.0
KIM,378175,Kimco Realty,109001.0
KIRK,188255,"KIRKLAND'S, INC",103002.0
KITE,73743,"Kite Pharma, Inc.",106002.0
KKD,47513,KRISPY KREME DOUGHNUTS INC,103003.0
KKR,805180,KKR & Co. Inc.,104001.0
KLAC,132518,KLA TENCOR CORP,101004.0
KLEG,998410,KL Energy Corp,
KLIC,362126,KULICKE & SOFFA INDUSTRIES INC,101004.0
KLXI,98588,KLX Inc.,100008.0
KMB,384594,KIMBERLY CLARK CORP,102002.0
KMG,51451,KMG CHEMICALS INC,110001.0
KMI,88392,"KINDER MORGAN, INC.",107003.0
KMX,327637,CARMAX INC,103005.0
KN,996259,Knowles Corp,
KND,510383,"KINDRED HEALTHCARE, INC",106011.0
KNSL,1022619,"Kinsale Capital Group, Inc.",
KNX,993639,Knight-Swift Transportation Holdings Inc.,100010.0
KO,82117,COCA COLA CO,102005.0
KODK,1023511,EASTMAN KODAK CO,103015.0
KONA,884107,KONA GRILL INC,103003.0
KOPN,807728,KOPIN CORP,101004.0
KORS,38287,Capri Holdings Ltd,103004.0
KOS,998443,Kosmos Energy Ltd.,107002.0
KPTI,786011,Karyopharm Therapeutics Inc.,106005.0
KR,258154,KROGER CO,102001.0
KRA,985521,Kraton Corp,110001.0
KRC,117059,KILROY REALTY CORP,109001.0
KRFT,359197,"Kraft Foods Group, Inc.",102002.0
KRG,949714,KITE REALTY GROUP TRUST,
KRO,726370,KRONOS WORLDWIDE INC,110001.0
KSS,186130,KOHLS Corp,103002.0
KSU,99395,KANSAS CITY SOUTHERN,100010.0
KTEC,368599,KEY TECHNOLOGY INC,100001.0
KTOS,895821,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",100007.0
KTWO,350257,"K2M GROUP HOLDINGS, INC.",106004.0
KURA,795981,"Kura Oncology, Inc.",106002.0
KW,949713,"Kennedy-Wilson Holdings, Inc.",
KWR,116818,QUAKER CHEMICAL CORP,110001.0
L,378182,Loews Corp.,104006.0
LABL,35331,MULTI COLOR Corp,100002.0
LAD,1050282,LITHIA MOTORS INC,103005.0
LADR,998452,Ladder Capital Corp,
LAKE,243284,LAKELAND INDUSTRIES INC,106003.0
LAMR,143321,LAMAR ADVERTISING CO/NEW,109001.0
LANC,253076,LANCASTER COLONY CORP,102002.0
LARK,130464,LANDMARK BANCORP INC,104002.0
LAYN,45965,LAYNE CHRISTENSEN CO,100003.0
LAZ,447656,Lazard LTD,104003.0
LB,185942,"L Brands, Inc.",103002.0
LBTYA,670717,Liberty Global plc,108001.0
LBUY,653863,"LEAFBUYER TECHNOLOGIES, INC.",
LC,778892,LendingClub Corp,104007.0
LCI,600871,LANNETT CO INC,106005.0
LCNB,1092272,LCNB CORP,
LCUT,276271,"LIFETIME BRANDS, INC",103004.0
LDOS,902720,"Leidos Holdings, Inc.",101003.0
LDOS_old,625661,"Leidos, Inc.",101003.0
LE,182473,"LANDS' END, INC.",103002.0
LEA,610198,LEAR CORP,103005.0
LEAF,652547,LEAF GROUP LTD.,101002.0
LEATPK,155590,Leatt Corp,
LECO,1056278,LINCOLN ELECTRIC HOLDINGS INC,100001.0
LEDS,93692,SemiLEDs Corp,101004.0
LEE,652664,"LEE ENTERPRISES, INC",103026.0
LEG,378178,Leggett & Platt,103004.0
LEGH,998533,Legacy Housing Corp,100003.0
LEN,80077,LENNAR CORP /NEW/,103013.0
LFUS,132253,LITTELFUSE INC /DE,101001.0
LG,627776,SPIRE INC,105001.0
LGCY,795422,Legacy Reserves Inc.,107002.0
LGIH,530141,"LGI Homes, Inc.",103013.0
LGL,528980,LGL GROUP INC,101001.0
LGND,898544,LIGAND PHARMACEUTICALS INC,106002.0
LH,378177,Laboratory Corp. of America Holding,106001.0
LHCG,693030,"LHC Group, Inc",106011.0
LII,98304,LENNOX INTERNATIONAL INC,100001.0
LIN,1117109,LINDE PLC,110001.0
LINE,640898,"LINN ENERGY, INC.",107002.0
LION,692284,FIDELITY SOUTHERN CORP,104002.0
LITE,183087,Lumentum Holdings Inc.,101005.0
LIVE,655099,LIVE VENTURES Inc,100013.0
LIVN,678892,LivaNova PLC,106004.0
LKQ,124743,LKQ CORP,103005.0
LKSD,941948,"LSC Communications, Inc.",
LL,517434,"Lumber Liquidators Holdings, Inc.",103002.0
LLL,378176,L-3 Communications Holdings,100008.0
LLNW,1014805,"Limelight Networks, Inc.",101003.0
LLPP,1077531,"Loop Industries, Inc.",
LLTC,178219,LINEAR TECHNOLOGY CORP /CA/,101004.0
LLY,378181,Lilly (Eli) & Co.,106005.0
LMB,733746,"Limbach Holdings, Inc.",100003.0
LMND,1070336,"Lemonade, Inc.",104006.0
LMNR,1077535,Limoneira CO,110003.0
LMT,103644,LOCKHEED MARTIN CORP,100008.0
LNC,243942,LINCOLN NATIONAL CORP,104004.0
LNG,260533,CHENIERE ENERGY INC,107003.0
LNN,80469,LINDSAY CORP,100009.0
LNT,119577,ALLIANT ENERGY CORP,105001.0
LNTH,179201,"Lantheus Holdings, Inc.",106001.0
LOCM,666129,LOCAL Corp,
LOGI,353811,LOGITECH INTERNATIONAL SA,101001.0
LOGM,641732,"LogMeIn, Inc.",101003.0
LOPE,760533,"Grand Canyon Education, Inc.",102006.0
LOV,147014,SPARK NETWORKS INC,101002.0
LOW,186050,LOWES COMPANIES INC,103002.0
LOXO,781663,"Loxo Oncology, Inc.",106002.0
LPG,976577,DORIAN LPG LTD.,
LPLA,639823,LPL Financial Holdings Inc.,104003.0
LPSN,975527,LIVEPERSON INC,101003.0
LPTH,246855,LIGHTPATH TECHNOLOGIES INC,101001.0
LPX,849042,LOUISIANA-PACIFIC CORP,110005.0
LQDT,533622,LIQUIDITY SERVICES INC,103002.0
LRCX,101897,LAM RESEARCH CORP,101004.0
LRDC,176863,"Laredo Oil, Inc.",
LSI,901127,"LIFE STORAGE, INC.",109001.0
LSI_old,447735,Lsi Corp,109001.0
LSTR,770173,LANDSTAR SYSTEM INC,100010.0
LSXMA,629561,Liberty Media Corp,103001.0
LSYN,954544,Liberated Syndication Inc.,
LTC,949721,LTC PROPERTIES INC,
LTHM,920443,Livent Corp.,
LTRPA,651624,"Liberty TripAdvisor Holdings, Inc.",101002.0
LTRX,172507,LANTRONIX INC,101005.0
LULU,90670,lululemon athletica inc.,103002.0
LUNA,816577,LUNA INNOVATIONS INC,101001.0
LUV,205563,SOUTHWEST AIRLINES CO,100006.0
LVGO,936620,"Livongo Health, Inc.",101003.0
LVIS,705588,LEVI STRAUSS & CO,103004.0
LVLT,378179,Level 3 Communications,108001.0
LVS,1076498,LAS VEGAS SANDS CORP,103001.0
LW,1077538,"Lamb Weston Holdings, Inc.",102002.0
LXP,949715,LEXINGTON REALTY TRUST,
LXRP,748226,Lexaria Bioscience Corp.,
LXRX,56235,"LEXICON PHARMACEUTICALS, INC.",106002.0
LXU,926950,LSB INDUSTRIES INC,
LYB,378183,LyondellBasell,110001.0
LYFT,939173,"Lyft, Inc.",101003.0
LYV,682157,"Live Nation Entertainment, Inc.",103001.0
LZB,63005,LA-Z-BOY INC,103004.0
M,185124,"Macy's, Inc.",103002.0
MA,331628,Mastercard Inc,104007.0
MAA,744578,MID AMERICA APARTMENT COMMUNITIES INC.,109001.0
MAC,378184,Macerich,109001.0
MACK,819013,MERRIMACK PHARMACEUTICALS INC,106002.0
MAMS,265007,"MAM SOFTWARE GROUP, INC.",101003.0
MAN,348449,ManpowerGroup Inc.,100011.0
MANH,105128,MANHATTAN ASSOCIATES INC,101003.0
MAR,98192,MARRIOTT INTERNATIONAL INC /MD/,103015.0
MARA,914944,"Marathon Patent Group, Inc.",
MARK,652365,"REMARK HOLDINGS, INC.",101002.0
MAS,255010,MASCO CORP /DE/,110005.0
MASI,350340,MASIMO CORP,106004.0
MAT,378187,Mattel Inc.,103015.0
MATR,1072403,Mattersight Corp,
MATX,885542,"Matson, Inc.",100010.0
MAXR,1145425,Maxar Technologies Inc.,100008.0
MB,698225,"MINDBODY, Inc.",101003.0
MBFI,447767,MB Financial Inc,104002.0
MBIO,809799,"MUSTANG BIO, INC.",106002.0
MBOT,705845,Microbot Medical Inc.,106003.0
MBWM,815912,MERCANTILE BANK CORP,104002.0
MC,878834,Moelis & Co,104001.0
MCBC,745864,MACATAWA BANK CORP,104002.0
MCD,243628,MCDONALDS CORP,103003.0
MCF,684099,CONTANGO OIL & GAS CO,100001.0
MCFT,208137,"MCBC Holdings, Inc.",103005.0
MCGI,664225,"MEDCAREERS GROUP, Inc.",
MCHP,333440,MICROCHIP TECHNOLOGY INC,101004.0
MCK,380928,MCKESSON CORP,106014.0
MCO,88874,MOODYS CORP /DE/,104003.0
MD,905672,"MEDNAX, INC.",106011.0
MDB,720635,"MongoDB, Inc.",101003.0
MDCA,625541,MDC PARTNERS INC,103011.0
MDLZ,378190,Mondelez International,102002.0
MDP,253689,MEREDITH CORP,103026.0
MDR,638112,MCDERMOTT INTERNATIONAL INC,107004.0
MDRX,495816,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",101003.0
MDSO,497390,"Medidata Solutions, Inc.",101003.0
MDT,73420,Medtronic plc,106004.0
MDT_old,378189,Medtronic INC,106004.0
MDU,1063682,MDU RESOURCES GROUP INC,105002.0
MDXG,693702,"MIMEDX GROUP, INC.",106004.0
MECK,666666,Mecklermedia Corp,
MED,951290,MEDIFAST INC,
MEDF,662704,"Medifirst Solutions, Inc.",
MEDP,989058,"Medpace Holdings, Inc.",106001.0
MEET,652598,"Meet Group, Inc.",101002.0
MEI,64377,METHODE ELECTRONICS INC,101001.0
MEIP,187582,"MEI Pharma, Inc.",106005.0
MELI,884834,MERCADOLIBRE INC,103002.0
MENI,663942,"Mobilized Entertainment, Inc.",
MENT,181078,MENTOR GRAPHICS CORP,101003.0
MET,380562,METLIFE INC,104004.0
MFA,761717,"MFA FINANCIAL, INC.",109001.0
MFE,1039028,"McAfee, Inc.",
MFON,714287,MOBIVITY HOLDINGS CORP.,
MFRM,54697,MATTRESS FIRM HOLDING CORP.,103002.0
MGCD,55248,MGC DIAGNOSTICS Corp,106004.0
MGEE,703431,MGE ENERGY INC,105001.0
MGLN,945856,MAGELLAN HEALTH INC,106011.0
MGM,139431,MGM Resorts International,103015.0
MGNX,790123,MACROGENICS INC,106002.0
MGP,949731,MGM Growth Properties LLC,
MGPI,968242,MGP INGREDIENTS INC,102002.0
MHH,160053,"Mastech Holdings, Inc.",100011.0
MHK,333439,MOHAWK INDUSTRIES INC,103004.0
MHP,378217,"S&P Global, Inc.",104003.0
MIC,345220,Macquarie Infrastructure Corp,100010.0
MICT,706645,"MICT, Inc.",100008.0
MIDD,993573,MIDDLEBY CORP,100001.0
MIK,50465,"Michaels Companies, Inc.",103002.0
MIND,198210,MITCHAM INDUSTRIES INC,101001.0
MIST,998596,Milestone Pharmaceuticals Inc.,
MITK,369106,MITEK SYSTEMS INC,101003.0
MIXX,103135,"MIX 1 LIFE, INC.",
MJCO,110826,Majesco,101003.0
MJN,378188,Mead Johnson,106006.0
MJTK,659836,CANNASYS INC,
MKC,251282,MCCORMICK & CO INC,102002.0
MKL,205470,MARKEL CORP,104006.0
MKSI,447843,MKS Instruments Inc,101001.0
MKTX,118024,MARKETAXESS HOLDINGS INC,104003.0
MLAB,43619,MESA LABORATORIES INC /CO,101001.0
MLHR,1063680,HERMAN MILLER INC,103004.0
MLM,378186,Martin Marietta Materials,110005.0
MMC,85544,"MARSH & MCLENNAN COMPANIES, INC.",104003.0
MMEG,659865,MOMENTOUS ENTERTAINMENT GROUP INC,
MMI,134979,"Marcus & Millichap, Inc.",109002.0
MMM,22219,3M CO,100001.0
MMMB,233893,"MamaMancini's Holdings, Inc.",
MMP,918211,MAGELLAN MIDSTREAM PARTNERS LP,107003.0
MMS,447855,Maximus Inc,100002.0
MN,826501,"Manning & Napier, Inc.",104001.0
MNI,653890,MCCLATCHY CO,103026.0
MNK,365935,Mallinckrodt plc,106005.0
MNKD,486138,MANNKIND CORP,106002.0
MNR,949732,MONMOUTH REAL ESTATE INVESTMENT CORP,
MNRL,998444,"Brigham Minerals, Inc.",
MNRO,989056,"MONRO, INC.",103005.0
MNST,333441,Monster Beverage Corp,102005.0
MNTM,629989,Banner Energy Services,
MO,133574,"ALTRIA GROUP, INC.",102003.0
MOBL,118286,"MOBILEIRON, INC.",
MON,79638,Monsanto,110003.0
MORN,979788,"Morningstar, Inc.",104003.0
MOS,94993,MOSAIC CO,110003.0
MOV,250875,MOVADO GROUP INC,103002.0
MPC,353184,Marathon Petroleum Corp,107001.0
MPW,949729,MEDICAL PROPERTIES TRUST INC,
MPWR,118204,MONOLITHIC POWER SYSTEMS INC,101004.0
MPX,953278,MARINE PRODUCTS CORP,103015.0
MRAM,906016,EVERSPIN TECHNOLOGIES INC,101004.0
MRC,558197,MRC GLOBAL INC.,107004.0
MRCY,166196,MERCURY SYSTEMS INC,101001.0
MRK,262201,"Merck & Co., Inc.",106005.0
MRNA,917766,"Moderna, Inc.",106002.0
MRO,378185,Marathon Oil Corp.,107002.0
MRSN,808876,"Mersana Therapeutics, Inc.",106002.0
MRTX,782022,"Mirati Therapeutics, Inc.",106002.0
MRVL,198029,MARVELL TECHNOLOGY GROUP LTD,101004.0
